AIRPORT,Year,Month,INBOUND DOM,OUTBOUND DOM,INBOUND INTERNAT,OUTBOUND INTERNAT,Domestic Total,International Total
PROSERPINE,2020,2,12850,13192,0,0,26042,0
PROSERPINE,2020,3,9929,10658,0,0,20587,0
PROSERPINE,2020,4,0,0,0,0,0,0
PROSERPINE,2020,5,0,0,0,0,0,0
PROSERPINE,2020,6,1266,1092,0,0,2358,0
PROSERPINE,2020,7,8432,7792,0,0,16224,0
PROSERPINE,2020,8,6557,6821,0,0,13378,0
PROSERPINE,2020,9,8761,8067,0,0,16828,0
PROSERPINE,2020,10,10239,10590,0,0,20829,0
PROSERPINE,2020,11,9820,9923,0,0,19743,0
PROSERPINE,2020,12,14433,13709,0,0,28142,0
PROSERPINE,2021,1,11119,12490,0,0,23609,0
PROSERPINE,2021,2,10299,10213,0,0,20512,0
PROSERPINE,2021,3,14453,14016,0,0,28469,0
PROSERPINE,2021,4,16223,16212,0,0,32435,0
PROSERPINE,2021,5,14345,14464,0,0,28809,0
PROSERPINE,2021,6,12513,11710,0,0,24223,0
PROSERPINE,2021,7,10540,12183,0,0,22723,0
PROSERPINE,2021,8,5865,6188,0,0,12053,0
PROSERPINE,2021,9,12203,11000,0,0,23203,0
PROSERPINE,2021,10,13044,13649,0,0,26693,0
PROSERPINE,2021,11,13440,13706,0,0,27146,0
PROSERPINE,2021,12,18479,16683,0,0,35162,0
PROSERPINE,2022,1,18897,20768,0,0,39665,0
PROSERPINE,2022,2,13561,13586,0,0,27147,0
PROSERPINE,2022,3,17193,16632,0,0,33825,0
PROSERPINE,2022,4,23962,23356,0,0,47318,0
PROSERPINE,2022,5,18836,18806,0,0,37642,0
PROSERPINE,2022,6,19622,18549,0,0,38171,0
PROSERPINE,2022,7,20815,21527,0,0,42342,0
PROSERPINE,2022,8,19834,20075,0,0,39909,0
PROSERPINE,2022,9,21583,21160,0,0,42743,0
PROSERPINE,2022,10,20715,21201,0,0,41916,0
PROSERPINE,2022,11,17349,17783,0,0,35132,0
PROSERPINE,2022,12,19622,19108,0,0,38730,0
PROSERPINE,2023,1,18209,18825,0,0,37034,0
PROSERPINE,2023,2,15250,15730,0,0,30980,0
PROSERPINE,2023,3,19361,18776,0,0,38137,0
PROSERPINE,2023,4,24326,24859,0,0,49185,0
PROSERPINE,2023,5,19845,19781,0,0,39626,0
PROSERPINE,2023,6,21623,20460,0,0,42083,0
PROSERPINE,2023,7,23681,24606,0,0,48287,0
PROSERPINE,2023,8,21693,22050,0,0,43743,0
PROSERPINE,2023,9,22448,22349,0,0,44797,0
PROSERPINE,2023,10,22646,23837,0,0,46483,0
PROSERPINE,2023,11,20686,21159,0,0,41845,0
PROSERPINE,2023,12,23987,24016,0,0,48003,0
PROSERPINE,2024,1,20985,22932,0,0,43917,0
PROSERPINE,2024,2,17744,17507,0,0,35251,0
PROSERPINE,2024,3,19267,18757,0,0,38024,0
PROSERPINE,2024,4,22044,22995,0,0,45039,0
ROCKHAMPTON,2009,1,27838,27816,0,0,55654,0
ROCKHAMPTON,2009,2,26096,26052,0,0,52148,0
ROCKHAMPTON,2009,3,30613,30615,0,0,61228,0
ROCKHAMPTON,2009,4,29947,30137,0,0,60084,0
ROCKHAMPTON,2009,5,32044,32158,0,0,64202,0
ROCKHAMPTON,2009,6,31158,30900,0,0,62058,0
ROCKHAMPTON,2009,7,33870,34180,0,0,68050,0
ROCKHAMPTON,2009,8,32895,33046,0,0,65941,0
ROCKHAMPTON,2009,9,32037,32141,0,0,64178,0
ROCKHAMPTON,2009,10,32645,32258,0,0,64903,0
ROCKHAMPTON,2009,11,30845,31069,0,0,61914,0
ROCKHAMPTON,2009,12,31584,31393,0,0,62977,0
ROCKHAMPTON,2010,1,28140,27337,0,0,55477,0
ROCKHAMPTON,2010,2,28848,29279,0,0,58127,0
ROCKHAMPTON,2010,3,31683,31492,0,0,63175,0
ROCKHAMPTON,2010,4,32528,32819,0,0,65347,0
ROCKHAMPTON,2010,5,31609,31994,0,0,63603,0
ROCKHAMPTON,2010,6,31776,31936,0,0,63712,0
ROCKHAMPTON,2010,7,32566,32375,0,0,64941,0
ROCKHAMPTON,2010,8,32964,33147,0,0,66111,0
ROCKHAMPTON,2010,9,35141,34516,0,0,69657,0
ROCKHAMPTON,2010,10,34566,35074,0,0,69640,0
ROCKHAMPTON,2010,11,33956,34024,0,0,67980,0
ROCKHAMPTON,2010,12,33991,35451,0,0,69442,0
ROCKHAMPTON,2011,1,5269,5116,0,0,10385,0
ROCKHAMPTON,2011,2,24652,25149,0,0,49801,0
ROCKHAMPTON,2011,3,31111,31167,0,0,62278,0
ROCKHAMPTON,2011,4,30645,31000,0,0,61645,0
ROCKHAMPTON,2011,5,32375,31886,0,0,64261,0
ROCKHAMPTON,2011,6,31658,32006,0,0,63664,0
ROCKHAMPTON,2011,7,33714,33198,0,0,66912,0
ROCKHAMPTON,2011,8,32043,32844,0,0,64887,0
ROCKHAMPTON,2011,9,33314,33530,0,0,66844,0
ROCKHAMPTON,2011,10,33143,33017,0,0,66160,0
ROCKHAMPTON,2011,11,31283,31933,0,0,63216,0
ROCKHAMPTON,2011,12,29789,31185,0,0,60974,0
ROCKHAMPTON,2012,1,28848,26683,0,0,55531,0
ROCKHAMPTON,2012,2,27803,28135,0,0,55938,0
ROCKHAMPTON,2012,3,31965,32723,0,0,64688,0
ROCKHAMPTON,2012,4,29104,28659,0,0,57763,0
ROCKHAMPTON,2012,5,32553,33000,0,0,65553,0
ROCKHAMPTON,2012,6,30958,31209,0,0,62167,0
ROCKHAMPTON,2012,7,33126,32867,0,0,65993,0
ROCKHAMPTON,2012,8,31761,32897,0,0,64658,0
ROCKHAMPTON,2012,9,31267,31901,0,0,63168,0
ROCKHAMPTON,2012,10,33144,32818,0,0,65962,0
ROCKHAMPTON,2012,11,29891,31469,0,0,61360,0
ROCKHAMPTON,2012,12,28130,29566,0,0,57696,0
ROCKHAMPTON,2013,1,26053,25068,0,0,51121,0
ROCKHAMPTON,2013,2,23351,23878,0,0,47229,0
ROCKHAMPTON,2013,3,29902,30033,0,0,59935,0
ROCKHAMPTON,2013,4,30121,29482,0,0,59603,0
ROCKHAMPTON,2013,5,28301,29182,0,0,57483,0
ROCKHAMPTON,2013,6,28477,28416,0,0,56893,0
ROCKHAMPTON,2013,7,32536,32135,0,0,64671,0
ROCKHAMPTON,2013,8,30445,31810,0,0,62255,0
ROCKHAMPTON,2013,9,29872,29752,0,0,59624,0
ROCKHAMPTON,2013,10,31967,31805,0,0,63772,0
ROCKHAMPTON,2013,11,28088,28736,0,0,56824,0
ROCKHAMPTON,2013,12,27947,29145,0,0,57092,0
ROCKHAMPTON,2014,1,25175,24038,0,0,49213,0
ROCKHAMPTON,2014,2,23180,23684,0,0,46864,0
ROCKHAMPTON,2014,3,27884,27840,0,0,55724,0
ROCKHAMPTON,2014,4,27499,27452,0,0,54951,0
ROCKHAMPTON,2014,5,27343,28383,0,0,55726,0
ROCKHAMPTON,2014,6,27393,27278,0,0,54671,0
ROCKHAMPTON,2014,7,29036,29421,0,0,58457,0
ROCKHAMPTON,2014,8,27277,28234,0,0,55511,0
ROCKHAMPTON,2014,9,29157,28751,0,0,57908,0
ROCKHAMPTON,2014,10,29349,29603,0,0,58952,0
ROCKHAMPTON,2014,11,25794,26723,0,0,52517,0
ROCKHAMPTON,2014,12,25108,25809,0,0,50917,0
ROCKHAMPTON,2015,1,23029,21618,0,0,44647,0
ROCKHAMPTON,2015,2,19713,19899,0,0,39612,0
ROCKHAMPTON,2015,3,27755,27804,0,0,55559,0
ROCKHAMPTON,2015,4,26068,26228,0,0,52296,0
ROCKHAMPTON,2015,5,27726,28056,0,0,55782,0
ROCKHAMPTON,2015,6,26538,26217,0,0,52755,0
ROCKHAMPTON,2015,7,27714,28588,0,0,56302,0
ROCKHAMPTON,2015,8,25644,25817,0,0,51461,0
ROCKHAMPTON,2015,9,25941,26185,0,0,52126,0
ROCKHAMPTON,2015,10,26606,26540,0,0,53146,0
ROCKHAMPTON,2015,11,25321,26155,0,0,51476,0
ROCKHAMPTON,2015,12,24365,24938,0,0,49303,0
ROCKHAMPTON,2016,1,20585,19538,0,0,40123,0
ROCKHAMPTON,2016,2,21204,20977,0,0,42181,0
ROCKHAMPTON,2016,3,23995,24732,0,0,48727,0
ROCKHAMPTON,2016,4,24289,23917,0,0,48206,0
ROCKHAMPTON,2016,5,25201,25046,0,0,50247,0
ROCKHAMPTON,2016,6,24694,24846,0,0,49540,0
ROCKHAMPTON,2016,7,25130,25466,0,0,50596,0
ROCKHAMPTON,2016,8,25307,25273,0,0,50580,0
ROCKHAMPTON,2016,9,26180,26113,0,0,52293,0
ROCKHAMPTON,2016,10,25428,25446,0,0,50874,0
ROCKHAMPTON,2016,11,24719,25047,0,0,49766,0
ROCKHAMPTON,2016,12,25262,25852,0,0,51114,0
ROCKHAMPTON,2017,1,21665,20165,0,0,41830,0
ROCKHAMPTON,2017,2,21090,20902,0,0,41992,0
ROCKHAMPTON,2017,3,24218,25245,0,0,49463,0
ROCKHAMPTON,2017,4,15131,14976,0,0,30107,0
ROCKHAMPTON,2017,5,24313,24516,0,0,48829,0
ROCKHAMPTON,2017,6,24567,23905,0,0,48472,0
ROCKHAMPTON,2017,7,26291,26769,0,0,53060,0
ROCKHAMPTON,2017,8,25111,24886,0,0,49997,0
ROCKHAMPTON,2017,9,25076,24912,0,0,49988,0
ROCKHAMPTON,2017,10,25201,25683,0,0,50884,0
ROCKHAMPTON,2017,11,23202,23451,0,0,46653,0
ROCKHAMPTON,2017,12,22595,22644,0,0,45239,0
ROCKHAMPTON,2018,1,21014,19404,0,0,40418,0
ROCKHAMPTON,2018,2,19329,19416,0,0,38745,0
ROCKHAMPTON,2018,3,23895,23665,0,0,47560,0
ROCKHAMPTON,2018,4,21851,21368,0,0,43219,0
ROCKHAMPTON,2018,5,26196,25796,0,0,51992,0
ROCKHAMPTON,2018,6,22731,23045,0,0,45776,0
ROCKHAMPTON,2018,7,23750,23741,0,0,47491,0
ROCKHAMPTON,2018,8,25001,25028,0,0,50029,0
ROCKHAMPTON,2018,9,22995,23668,0,0,46663,0
ROCKHAMPTON,2018,10,24857,24440,0,0,49297,0
ROCKHAMPTON,2018,11,22684,23271,0,0,45955,0
ROCKHAMPTON,2018,12,21740,22711,0,0,44451,0
ROCKHAMPTON,2019,1,21021,19909,0,0,40930,0
ROCKHAMPTON,2019,2,20247,20267,0,0,40514,0
ROCKHAMPTON,2019,3,23204,23353,0,0,46557,0
ROCKHAMPTON,2019,4,22961,22699,0,0,45660,0
ROCKHAMPTON,2019,5,24496,24526,0,0,49022,0
ROCKHAMPTON,2019,6,23208,22846,0,0,46054,0
ROCKHAMPTON,2019,7,27086,27017,0,0,54103,0
ROCKHAMPTON,2019,8,24649,25631,0,0,50280,0
ROCKHAMPTON,2019,9,25279,24781,0,0,50060,0
ROCKHAMPTON,2019,10,26365,26282,0,0,52647,0
ROCKHAMPTON,2019,11,23925,24665,0,0,48590,0
ROCKHAMPTON,2019,12,23304,23822,0,0,47126,0
ROCKHAMPTON,2020,1,21682,20775,0,0,42457,0
ROCKHAMPTON,2020,2,20718,20712,0,0,41430,0
ROCKHAMPTON,2020,3,16383,15076,0,0,31459,0
ROCKHAMPTON,2020,4,1234,1271,0,0,2505,0
ROCKHAMPTON,2020,5,2071,2088,0,0,4159,0
ROCKHAMPTON,2020,6,4595,4698,0,0,9293,0
ROCKHAMPTON,2020,7,8535,8745,0,0,17280,0
ROCKHAMPTON,2020,8,8972,9209,0,0,18181,0
ROCKHAMPTON,2020,9,10594,10633,0,0,21227,0
ROCKHAMPTON,2020,10,12598,13364,0,0,25962,0
ROCKHAMPTON,2020,11,14346,14156,0,0,28502,0
ROCKHAMPTON,2020,12,16667,16649,0,0,33316,0
ROCKHAMPTON,2021,1,12142,12504,0,0,24646,0
ROCKHAMPTON,2021,2,14433,14563,0,0,28996,0
ROCKHAMPTON,2021,3,18678,18454,0,0,37132,0
ROCKHAMPTON,2021,4,18320,18576,0,0,36896,0
ROCKHAMPTON,2021,5,21818,21819,0,0,43637,0
ROCKHAMPTON,2021,6,19783,19784,0,0,39567,0
ROCKHAMPTON,2021,7,15748,16180,0,0,31928,0
ROCKHAMPTON,2021,8,10187,9910,0,0,20097,0
ROCKHAMPTON,2021,9,15913,16157,0,0,32070,0
ROCKHAMPTON,2021,10,16260,16802,0,0,33062,0
ROCKHAMPTON,2021,11,17545,17459,0,0,35004,0
ROCKHAMPTON,2021,12,18646,18401,0,0,37047,0
ROCKHAMPTON,2022,1,12526,12465,0,0,24991,0
ROCKHAMPTON,2022,2,13441,13612,0,0,27053,0
ROCKHAMPTON,2022,3,18543,19039,0,0,37582,0
ROCKHAMPTON,2022,4,20984,21003,0,0,41987,0
ROCKHAMPTON,2022,5,22452,22360,0,0,44812,0
ROCKHAMPTON,2022,6,22499,22892,0,0,45391,0
ROCKHAMPTON,2022,7,22938,22747,0,0,45685,0
ROCKHAMPTON,2022,8,22850,22597,0,0,45447,0
ROCKHAMPTON,2022,9,21059,20981,0,0,42040,0
ROCKHAMPTON,2022,10,21071,21898,0,0,42969,0
ROCKHAMPTON,2022,11,22545,22441,0,0,44986,0
ROCKHAMPTON,2022,12,20503,21265,0,0,41768,0
ROCKHAMPTON,2023,1,19410,18552,0,0,37962,0
ROCKHAMPTON,2023,2,19787,20157,0,0,39944,0
ROCKHAMPTON,2023,3,26024,26325,0,0,52349,0
ROCKHAMPTON,2023,4,25915,26023,0,0,51938,0
ROCKHAMPTON,2023,5,28156,28295,0,0,56451,0
ROCKHAMPTON,2023,6,28019,28025,0,0,56044,0
ROCKHAMPTON,2023,7,30335,29536,0,0,59871,0
ROCKHAMPTON,2023,8,28704,29340,0,0,58044,0
ROCKHAMPTON,2023,9,28901,28755,0,0,57656,0
ROCKHAMPTON,2023,10,28628,28335,0,0,56963,0
ROCKHAMPTON,2023,11,27258,27927,0,0,55185,0
ROCKHAMPTON,2023,12,25308,25068,0,0,50376,0
ROCKHAMPTON,2024,1,23137,21781,0,0,44918,0
ROCKHAMPTON,2024,2,24804,25222,0,0,50026,0
ROCKHAMPTON,2024,3,28398,27865,0,0,56263,0
ROCKHAMPTON,2024,4,28965,28067,0,0,57032,0
SUNSHINE COAST,2009,1,45697,47665,0,0,93362,0
SUNSHINE COAST,2009,2,31655,31563,0,0,63218,0
SUNSHINE COAST,2009,3,35955,35832,0,0,71787,0
SUNSHINE COAST,2009,4,37483,37954,0,0,75437,0
SUNSHINE COAST,2009,5,34213,34168,0,0,68381,0
SUNSHINE COAST,2009,6,31734,30909,0,0,62643,0
SUNSHINE COAST,2009,7,35748,34738,0,0,70486,0
SUNSHINE COAST,2009,8,35999,35808,0,0,71807,0
SUNSHINE COAST,2009,9,35010,34510,0,0,69520,0
SUNSHINE COAST,2009,10,37978,38239,0,0,76217,0
SUNSHINE COAST,2009,11,34449,36311,0,0,70760,0
SUNSHINE COAST,2009,12,33817,31572,0,0,65389,0
SUNSHINE COAST,2010,1,34713,37517,0,0,72230,0
SUNSHINE COAST,2010,2,28925,29019,0,0,57944,0
SUNSHINE COAST,2010,3,31817,30574,0,0,62391,0
SUNSHINE COAST,2010,4,34920,36742,0,0,71662,0
SUNSHINE COAST,2010,5,31064,31888,0,0,62952,0
SUNSHINE COAST,2010,6,30986,30062,0,0,61048,0
SUNSHINE COAST,2010,7,39239,38214,0,0,77453,0
SUNSHINE COAST,2010,8,36256,36552,0,0,72808,0
SUNSHINE COAST,2010,9,40102,37481,0,0,77583,0
SUNSHINE COAST,2010,10,41486,43119,0,0,84605,0
SUNSHINE COAST,2010,11,39243,40850,0,0,80093,0
SUNSHINE COAST,2010,12,42747,40153,0,0,82900,0
SUNSHINE COAST,2011,1,41828,47366,0,0,89194,0
SUNSHINE COAST,2011,2,30150,30658,0,0,60808,0
SUNSHINE COAST,2011,3,36120,35698,0,0,71818,0
SUNSHINE COAST,2011,4,43279,42511,0,0,85790,0
SUNSHINE COAST,2011,5,33996,34824,0,0,68820,0
SUNSHINE COAST,2011,6,31320,30983,0,0,62303,0
SUNSHINE COAST,2011,7,39098,37432,0,0,76530,0
SUNSHINE COAST,2011,8,31928,32338,0,0,64266,0
SUNSHINE COAST,2011,9,36209,33826,0,0,70035,0
SUNSHINE COAST,2011,10,34464,36932,0,0,71396,0
SUNSHINE COAST,2011,11,31538,33287,0,0,64825,0
SUNSHINE COAST,2011,12,36982,34648,0,0,71630,0
SUNSHINE COAST,2012,1,38159,41261,0,0,79420,0
SUNSHINE COAST,2012,2,27076,27246,0,0,54322,0
SUNSHINE COAST,2012,3,30082,29475,0,0,59557,0
SUNSHINE COAST,2012,4,32772,32788,0,0,65560,0
SUNSHINE COAST,2012,5,28420,29068,0,0,57488,0
SUNSHINE COAST,2012,6,28911,27169,0,0,56080,0
SUNSHINE COAST,2012,7,33872,33736,1229,1055,67608,2284
SUNSHINE COAST,2012,8,29763,29595,1029,1003,59358,2032
SUNSHINE COAST,2012,9,37430,35925,606,791,73355,1397
SUNSHINE COAST,2012,10,35579,37586,0,0,73165,0
SUNSHINE COAST,2012,11,34918,36027,0,0,70945,0
SUNSHINE COAST,2012,12,37389,35415,0,0,72804,0
SUNSHINE COAST,2013,1,36254,38189,0,0,74443,0
SUNSHINE COAST,2013,2,24714,24656,0,0,49370,0
SUNSHINE COAST,2013,3,32048,30913,0,0,62961,0
SUNSHINE COAST,2013,4,36161,37327,0,0,73488,0
SUNSHINE COAST,2013,5,29685,30278,0,0,59963,0
SUNSHINE COAST,2013,6,33169,31801,511,329,64970,840
SUNSHINE COAST,2013,7,37078,37819,1162,1071,74897,2233
SUNSHINE COAST,2013,8,36603,35762,1044,982,72365,2026
SUNSHINE COAST,2013,9,41230,39147,1128,1136,80377,2264
SUNSHINE COAST,2013,10,40790,42214,553,489,83004,1042
SUNSHINE COAST,2013,11,38361,39769,0,0,78130,0
SUNSHINE COAST,2013,12,42692,41439,0,0,84131,0
SUNSHINE COAST,2014,1,43005,46710,0,0,89715,0
SUNSHINE COAST,2014,2,29074,29820,0,0,58894,0
SUNSHINE COAST,2014,3,35429,35329,0,0,70758,0
SUNSHINE COAST,2014,4,38492,37941,0,0,76433,0
SUNSHINE COAST,2014,5,30745,31349,0,0,62094,0
SUNSHINE COAST,2014,6,32016,30493,278,183,62509,461
SUNSHINE COAST,2014,7,36813,37428,1508,1203,74241,2711
SUNSHINE COAST,2014,8,32624,32124,1373,1191,64748,2564
SUNSHINE COAST,2014,9,38614,37179,1234,1210,75793,2444
SUNSHINE COAST,2014,10,39738,40931,1022,1046,80669,2068
SUNSHINE COAST,2014,11,35622,36709,0,0,72331,0
SUNSHINE COAST,2014,12,37877,36038,0,0,73915,0
SUNSHINE COAST,2015,1,37890,42048,0,0,79938,0
SUNSHINE COAST,2015,2,26196,25986,0,0,52182,0
SUNSHINE COAST,2015,3,32867,31577,0,0,64444,0
SUNSHINE COAST,2015,4,36413,38432,0,0,74845,0
SUNSHINE COAST,2015,5,29833,30090,0,0,59923,0
SUNSHINE COAST,2015,6,33566,31083,277,164,64649,441
SUNSHINE COAST,2015,7,39430,40072,1771,1381,79502,3152
SUNSHINE COAST,2015,8,37099,37056,1625,1570,74155,3195
SUNSHINE COAST,2015,9,44012,41811,1643,1593,85823,3236
SUNSHINE COAST,2015,10,43308,45063,1104,1133,88371,2237
SUNSHINE COAST,2015,11,39106,40016,0,0,79122,0
SUNSHINE COAST,2015,12,43719,41433,636,701,85152,1337
SUNSHINE COAST,2016,1,42454,47148,1157,1031,89602,2188
SUNSHINE COAST,2016,2,31549,31537,799,791,63086,1590
SUNSHINE COAST,2016,3,38086,37653,0,0,75739,0
SUNSHINE COAST,2016,4,40425,41283,0,0,81708,0
SUNSHINE COAST,2016,5,34073,34407,0,0,68480,0
SUNSHINE COAST,2016,6,36604,33840,0,0,70444,0
SUNSHINE COAST,2016,7,45489,45561,2074,1472,91050,3546
SUNSHINE COAST,2016,8,38254,38622,1740,1512,76876,3252
SUNSHINE COAST,2016,9,46247,44443,1894,1746,90690,3640
SUNSHINE COAST,2016,10,47646,48922,1663,1627,96568,3290
SUNSHINE COAST,2016,11,44417,46669,0,0,91086,0
SUNSHINE COAST,2016,12,50172,47251,0,0,97423,0
SUNSHINE COAST,2017,1,49190,53993,0,0,103183,0
SUNSHINE COAST,2017,2,34293,34971,0,0,69264,0
SUNSHINE COAST,2017,3,40638,40397,0,0,81035,0
SUNSHINE COAST,2017,4,50593,50278,0,0,100871,0
SUNSHINE COAST,2017,5,37113,37748,0,0,74861,0
SUNSHINE COAST,2017,6,38577,36242,0,0,74819,0
SUNSHINE COAST,2017,7,50839,49711,1948,1355,100550,3303
SUNSHINE COAST,2017,8,42229,43299,1776,1463,85528,3239
SUNSHINE COAST,2017,9,51975,48898,1839,1731,100873,3570
SUNSHINE COAST,2017,10,53541,57037,1882,1725,110578,3607
SUNSHINE COAST,2017,11,49954,51052,0,0,101006,0
SUNSHINE COAST,2017,12,57051,53346,0,0,110397,0
SUNSHINE COAST,2018,1,56675,62979,0,0,119654,0
SUNSHINE COAST,2018,2,39789,40298,0,0,80087,0
SUNSHINE COAST,2018,3,48749,46397,0,0,95146,0
SUNSHINE COAST,2018,4,50703,52628,0,0,103331,0
SUNSHINE COAST,2018,5,41866,42680,0,0,84546,0
SUNSHINE COAST,2018,6,42877,40596,0,0,83473,0
SUNSHINE COAST,2018,7,55230,54396,1943,1380,109626,3323
SUNSHINE COAST,2018,8,51496,51623,2175,1991,103119,4166
SUNSHINE COAST,2018,9,55141,53132,1918,1727,108273,3645
SUNSHINE COAST,2018,10,56206,58514,1583,1586,114720,3169
SUNSHINE COAST,2018,11,53067,53467,0,0,106534,0
SUNSHINE COAST,2018,12,57912,54181,0,0,112093,0
SUNSHINE COAST,2019,1,55988,61362,0,0,117350,0
SUNSHINE COAST,2019,2,38801,39935,0,0,78736,0
SUNSHINE COAST,2019,3,48596,47462,0,0,96058,0
SUNSHINE COAST,2019,4,57922,57602,0,0,115524,0
SUNSHINE COAST,2019,5,45297,45610,0,0,90907,0
SUNSHINE COAST,2019,6,46464,43854,0,0,90318,0
SUNSHINE COAST,2019,7,57693,57053,1830,1209,114746,3039
SUNSHINE COAST,2019,8,52112,51992,1994,1631,104104,3625
SUNSHINE COAST,2019,9,59157,56402,2012,1844,115559,3856
SUNSHINE COAST,2019,10,59624,62335,1252,1312,121959,2564
SUNSHINE COAST,2019,11,54862,55816,0,0,110678,0
SUNSHINE COAST,2019,12,58993,55020,0,0,114013,0
SUNSHINE COAST,2020,1,49802,53319,0,0,103121,0
SUNSHINE COAST,2020,2,40821,41262,0,0,82083,0
SUNSHINE COAST,2020,3,30794,31890,0,0,62684,0
SUNSHINE COAST,2020,4,0,0,0,0,0,0
SUNSHINE COAST,2020,5,0,0,0,0,0,0
SUNSHINE COAST,2020,6,0,0,0,0,0,0
SUNSHINE COAST,2020,7,4595,4152,0,0,8747,0
SUNSHINE COAST,2020,8,1032,1717,0,0,2749,0
SUNSHINE COAST,2020,9,2320,2238,0,0,4558,0
SUNSHINE COAST,2020,10,3472,3484,0,0,6956,0
SUNSHINE COAST,2020,11,3424,3869,0,0,7293,0
SUNSHINE COAST,2020,12,27355,21832,0,0,49187,0
SUNSHINE COAST,2021,1,25047,32503,0,0,57550,0
SUNSHINE COAST,2021,2,21393,22134,0,0,43527,0
SUNSHINE COAST,2021,3,43943,41218,0,0,85161,0
SUNSHINE COAST,2021,4,61111,62531,0,0,123642,0
SUNSHINE COAST,2021,5,46629,47419,0,0,94048,0
SUNSHINE COAST,2021,6,31625,29496,0,0,61121,0
SUNSHINE COAST,2021,7,10807,16435,202,310,27242,512
SUNSHINE COAST,2021,8,1300,2373,0,0,3673,0
SUNSHINE COAST,2021,9,2662,3240,0,0,5902,0
SUNSHINE COAST,2021,10,3101,3768,0,0,6869,0
SUNSHINE COAST,2021,11,2922,3309,0,0,6231,0
SUNSHINE COAST,2021,12,36858,24375,0,0,61233,0
SUNSHINE COAST,2022,1,49489,58181,0,0,107670,0
SUNSHINE COAST,2022,2,41318,41978,0,0,83296,0
SUNSHINE COAST,2022,3,56238,56662,0,0,112900,0
SUNSHINE COAST,2022,4,78320,76472,0,0,154792,0
SUNSHINE COAST,2022,5,60284,62428,0,0,122712,0
SUNSHINE COAST,2022,6,64883,58958,0,0,123841,0
SUNSHINE COAST,2022,7,67840,70187,898,718,138027,1616
SUNSHINE COAST,2022,8,58136,59006,1211,1162,117142,2373
SUNSHINE COAST,2022,9,68869,65593,1147,1224,134462,2371
SUNSHINE COAST,2022,10,67500,70500,769,773,138000,1542
SUNSHINE COAST,2022,11,59695,63256,0,0,122951,0
SUNSHINE COAST,2022,12,67791,61949,0,0,129740,0
SUNSHINE COAST,2023,1,66640,72901,0,0,139541,0
SUNSHINE COAST,2023,2,51830,51874,0,0,103704,0
SUNSHINE COAST,2023,3,68061,68114,0,0,136175,0
SUNSHINE COAST,2023,4,82618,81416,0,0,164034,0
SUNSHINE COAST,2023,5,70948,71211,0,0,142159,0
SUNSHINE COAST,2023,6,76961,71507,433,287,148468,720
SUNSHINE COAST,2023,7,88757,88579,1753,1577,177336,3330
SUNSHINE COAST,2023,8,76817,76271,1585,1609,153088,3194
SUNSHINE COAST,2023,9,84121,81211,1809,1791,165332,3600
SUNSHINE COAST,2023,10,83839,87512,866,1073,171351,1939
SUNSHINE COAST,2023,11,81030,82314,0,0,163344,0
SUNSHINE COAST,2023,12,93823,85783,0,0,179606,0
SUNSHINE COAST,2024,1,86439,95264,0,0,181703,0
SUNSHINE COAST,2024,2,71221,71108,0,0,142329,0
SUNSHINE COAST,2024,3,80846,77795,0,0,158641,0
SUNSHINE COAST,2024,4,79092,82672,0,0,161764,0
SYDNEY,2009,1,917544,929969,539079,457378,1847513,996457
SYDNEY,2009,2,834495,839110,428010,373914,1673605,801924
SYDNEY,2009,3,939082,935750,410673,411020,1874832,821693
SYDNEY,2009,4,920109,921212,429137,441485,1841321,870622
SYDNEY,2009,5,863230,854928,364220,395190,1718158,759410
SYDNEY,2009,6,828894,819146,363355,404533,1648040,767888
SYDNEY,2009,7,930385,960770,494278,447070,1891155,941348
SYDNEY,2009,8,943864,938179,433893,430252,1882043,864145
SYDNEY,2009,9,956042,956379,443209,436480,1912421,879689
SYDNEY,2009,10,1041829,1055951,523927,451566,2097780,975493
SYDNEY,2009,11,1004912,997604,440305,453940,2002516,894245
SYDNEY,2009,12,993441,979947,498977,563379,1973388,1062356
SYDNEY,2010,1,938593,953550,589167,521511,1892143,1110678
SYDNEY,2010,2,940950,936409,474091,424962,1877359,899053
SYDNEY,2010,3,1024000,1027486,451545,474798,2051486,926343
SYDNEY,2010,4,1003151,995055,441331,445549,1998206,886880
SYDNEY,2010,5,954506,949785,380176,422964,1904291,803140
SYDNEY,2010,6,938476,929688,402125,465000,1868164,867125
SYDNEY,2010,7,1028127,1054596,546386,469414,2082723,1015800
SYDNEY,2010,8,1023426,1009868,457069,471363,2033294,928432
SYDNEY,2010,9,1016828,1042725,473067,489387,2059553,962454
SYDNEY,2010,10,1098050,1091897,549162,459725,2189947,1008887
SYDNEY,2010,11,1056752,1051838,465698,478625,2108590,944323
SYDNEY,2010,12,1073348,1055700,514182,588240,2129048,1102422
SYDNEY,2011,1,990667,996394,617807,541526,1987061,1159333
SYDNEY,2011,2,925854,929005,487786,428500,1854859,916286
SYDNEY,2011,3,1039009,1034790,446942,456003,2073799,902945
SYDNEY,2011,4,1024659,1014734,466420,499769,2039393,966189
SYDNEY,2011,5,978205,970336,409295,443458,1948541,852753
SYDNEY,2011,6,901802,905444,404433,480056,1807246,884489
SYDNEY,2011,7,1022596,1041581,563461,476698,2064177,1040159
